event_name,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet,source_detail_sha256,detail_cache_file
WorldFood Moscow 2026,Натуральные напитки,Натуральные напитки,"газированные напитки и лимонады, холодный чай, кофе, морсы и кисели, прочие безалкогольные напитки, безалкогольные напитки",Россия,,,A9151,Павильон 3 Зал 14,"БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ; Газированные напитки и лимонады; Холодный чай/кофе; Морс, кисель; Прочие безалкогольные напитки","Компания «Натуральные напитки» начала свой путь в далеком 2008 году. Тогда был начат процесс построения полного цикла по розливу безалкогольных напитков в городе Братск (Иркутская область). Начиная с 2009 года наша компания является единственным в Сибири заводом-изготовителем безалкогольных напитков, изготавливаемых по технологии варки. Мы уже более 15 лет создаем продукты, которые завоевывают сердца потребителей. На данный момент мы имеем две производственные площадки в городе Братск (Иркутская область) и городе Липецк. Так же в скором времени откроет двери третья производственная площадка в Воронежской области. Благодаря этому мы заметно упростили логистику в центральные регионы России, а также страны СНГ (Казахстан, Таджикистан, Узбекистан, Республика Киргизия, Монголия, Азербайджан, Армения). В перечень производимой продукции входят: напитки с кусочками фруктов, ната-де-коко, алоэ вера и семенами базилика, напитки с лопающимися шариками (bubble tea), холодные чаи, морсы, компоты, сокосодержащие напитки, газированные напитки, сливочные газированные напитки и желе с кусочками фруктов. Так же большую часть рынка занимает продукция, производимая на наших заводах под СТМ (собственной торговой маркой). Для наших действующих и потенциальных партнеров мы можем разработать дизайн этикетки, подобрать рецептуру и состав, предложить широкий перечень упаковки (ПЭТ бутылки и ПЭТ банки), нанести логотип на крышку и многое другое. Мы уже работаем с крупными торговыми сетями и производителями, такими как: X5 Retail Group, Магнит, Доширак, Bingree, Красное&Белое, МарияРа, Командор, Слата",,https://naturaldrink.ru/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzQzNjY=,34366,"БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ; Газированные напитки и лимонады; Холодный чай/кофе; Морс, кисель; Прочие безалкогольные напитки Компания «Натуральные напитки» начала свой путь в далеком 2008 году. Тогда был начат процесс построения полного цикла по розливу безалкогольных напитков в городе Братск (Иркутская область). Начиная с 2009 года наша компания является единственным в Сибири заводом-изготовителем безалкогольных напитков, изготавливаемых по технологии варки. Мы уже более 15 лет создаем продукты, которые завоевывают сердца потребителей. На данный момент мы имеем две производственные площадки в городе Братск (Иркутская область) и городе Липецк. Так же в скором времени откроет двери третья производственная площадка в Воронежской области. Благодаря этому мы заметно упростили логистику в центральные регионы России, а также страны СНГ (Казахстан, Таджикистан, Узбекистан, Республика Киргизия, Монголия, Азербайджан, Армения). В перечень производимой продукции входят: напитки с кусочками фруктов, ната-де-коко, алоэ вера и семенами базилика, напитки с лопающимися шариками (bubble tea), холодные чаи, морсы, компоты, сокосодержащие напитки, газированные напитки, сливочные газированные напитки и желе с кусочками фруктов. Так же большую часть рынка занимает продукция, производимая на наших заводах под СТМ (собственной торговой маркой). Для наших действующих и потенциальных партнеров мы можем разработать дизайн этикетки, подобрать рецептуру и состав, предложить широкий перечень упаковки (ПЭТ бутылки и ПЭТ банки), нанести логотип на крышку и многое другое. Мы уже работаем с крупными торговыми сетями и производителями, такими как: X5 Retail Group, Магнит, Доширак, Bingree, Красное&Белое, МарияРа, Командор, Слата и ХлебСоль. На данный момент заинтересованы в новых партнерах по Центральному Ф",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,916ecaec8e72d273d28b50cad02d452db69e44b9d6f73a5543ad5b8470415aa9,source/detail_pages/detail_MzQzNjY=.html
WorldFood Moscow 2026,НАТУРАЛЬНЫЕ СЛАДОСТИ,Натуральные Сладости,"конфетные изделия, карамель и драже, диетические кондитерские изделия, новогодние подарки, детское питание",Россия,,,B9043,Павильон 3 Зал 15,КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; ОРГАНИКА И ЗДОРОВОЕ ПИТАНИЕ; Конфетные изделия; Карамель и драже; Диетические кондитерские изделия; Новогодние подарки; Детское питание; Диабетическое питание; Диетическое питание; БАДы и добавки; Безглютеновые продукты; Органические продукты и биопродукты; Прочая органическая продукция и продукция для здорового питания; Веганские продукты,"Производство и продажа кондитерских изделий. На данный момент запустили и успешно продаем карамель функционального назначения, леденцы без сахара с ксилитом и пребиотиком. Своё производство и мастерская с музеем карамели, на которой проводим мастер-классы для детей и взрослых.",,https://candy-mood.com/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzIwMjk=,32029,"КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; ОРГАНИКА И ЗДОРОВОЕ ПИТАНИЕ; Конфетные изделия; Карамель и драже; Диетические кондитерские изделия; Новогодние подарки; Детское питание; Диабетическое питание; Диетическое питание; БАДы и добавки; Безглютеновые продукты; Органические продукты и биопродукты; Прочая органическая продукция и продукция для здорового питания; Веганские продукты Производство и продажа кондитерских изделий. На данный момент запустили и успешно продаем карамель функционального назначения, леденцы без сахара с ксилитом и пребиотиком. Своё производство и мастерская с музеем карамели, на которой проводим мастер-классы для детей и взрослых.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,7e09857a34c179277fd06082d619fa99e03b7608ea24a85287ba69c3b06539ba,source/detail_pages/detail_MzIwMjk=.html
WorldFood Moscow 2026,"Новые технологии, ООО","Новые технологии, ООО","конфетные изделия, карамель и драже, шоколад и какао-продукты, зефир, мармелад и пастила, диетическое питание",Россия,,,B5067,Павильон 3 Зал 15,"КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; ОРГАНИКА И ЗДОРОВОЕ ПИТАНИЕ; Конфетные изделия; Карамель и драже; Шоколад и какао-продукты; Зефир, мармелад и пастила; Диетическое питание","Производитель кондитерских и шоколадных изделий. Розничные и оптовые продажи. Производство под СТМ. Премиальные, эксклюзивные подарки для корпоративных клиентов.",,https://www.chocolatelord.ru,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzIwNDE=,32041,"КОНДИТЕРСКИЕ И ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ; ОРГАНИКА И ЗДОРОВОЕ ПИТАНИЕ; Конфетные изделия; Карамель и драже; Шоколад и какао-продукты; Зефир, мармелад и пастила; Диетическое питание Производитель кондитерских и шоколадных изделий. Розничные и оптовые продажи. Производство под СТМ. Премиальные, эксклюзивные подарки для корпоративных клиентов.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,1a1fce85092a225923c0d971614217ebfeef65e8c3d4d2ed182a2100a025b522,source/detail_pages/detail_MzIwNDE=.html
WorldFood Moscow 2026,Общество с ограниченной ответственностью,Общество с ограниченной ответственностью,"снеки, чипсы, сухарики, попкорн, бакалея",Китай,,,B8017,Павильон 3 Зал 15,"БАКАЛЕЯ; Снеки, чипсы, сухарики, попкорн","ООО «Гуандун Виски Фудс», основанная в Шантоу в 1997 году, специализируется на производстве зефира, жевательных конфет и мармеладных бобов. Компания располагает современными производственными линиями, полным пакетом сертификатов соответствия требованиям пищевой безопасности и имеет самостоятельное право на экспорт. Завод предоставляет услуги по изготовлению продукции под брендом заказчика (OEM) и разработке товаров по индивидуальным требованиям (ODM). Продукция компании реализуется по всему Китаю и экспортируется в страны Юго-Восточной Азии, Европы и Америки.",,http://www.gdwisky.com.cn,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE3NjU=,31765,"БАКАЛЕЯ; Снеки, чипсы, сухарики, попкорн ООО «Гуандун Виски Фудс», основанная в Шантоу в 1997 году, специализируется на производстве зефира, жевательных конфет и мармеладных бобов. Компания располагает современными производственными линиями, полным пакетом сертификатов соответствия требованиям пищевой безопасности и имеет самостоятельное право на экспорт. Завод предоставляет услуги по изготовлению продукции под брендом заказчика (OEM) и разработке товаров по индивидуальным требованиям (ODM). Продукция компании реализуется по всему Китаю и экспортируется в страны Юго-Восточной Азии, Европы и Америки.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,3f77ae636ad0a07e6100286cb08f73bce8cb295f31766d79cfce58fdd9052fd5,source/detail_pages/detail_MzE3NjU=.html
WorldFood Moscow 2026,Общество с ограниченной ответственностью Импортно-экспортная ко,Общество с ограниченной ответственностью Импортно-экспортная ко,"плодовоовощная консервация, продукты быстрого приготовления (лапша, супы, пюре, бульон), консервация, бакалея",Китай,,,A9063,Павильон 3 Зал 14,"КОНСЕРВАЦИЯ; БАКАЛЕЯ; Плодовоовощная консервация; Продукты быстрого приготовления (лапша, супы, пюре, бульон)",Компания COFCO провинции Чжэцзян основана в 1955 году и является одним из ведущих производителей и экспортеров продовольственных товаров Китая. Годовой оборот компании COFCO Чжэцзян составляет 800 миллионов долларов США.,,https://www.zjcof.com.cn/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE2NTQ=,31654,"КОНСЕРВАЦИЯ; БАКАЛЕЯ; Плодовоовощная консервация; Продукты быстрого приготовления (лапша, супы, пюре, бульон) Компания COFCO провинции Чжэцзян основана в 1955 году и является одним из ведущих производителей и экспортеров продовольственных товаров Китая. Годовой оборот компании COFCO Чжэцзян составляет 800 миллионов долларов США.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,81e88469a2f2971fbb981adb24e7fb70f0b0b3db053471eb53cc7da4da1fbe0f,source/detail_pages/detail_MzE2NTQ=.html
WorldFood Moscow 2026,Общество с ограниченной ответственностью Нинбо Цибао Фуд,Общество с ограниченной ответственностью Нинбо Цибао Фуд,"снеки, чипсы, сухарики, попкорн, бакалея",Китай,,,A3017,Павильон 3 Зал 14,"БАКАЛЕЯ; Снеки, чипсы, сухарики, попкорн","Компания ООО «Нинбо Цибао Фуд» основана в 2009 году и является профессиональным производителем и поставщиком печенья из города Нинбо, Китай. Мы занимаемся научно-исследовательскими разработками, изготовлением и реализацией высококачественных видов печенья. Наше производство работает по строгим международным стандартам безопасности пищевой продукции и имеет сертификат соответствия FSSC 22000. Мы стремимся поставлять натуральную и полезную пищевую продукцию покупателям со всего мира. Наши товары экспортируются в США и Мьянму. Мы искренне надеемся установить с вами долгосрочные партнерские отношения.",,https://www.qibao-food.com/contact/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzMyNjg=,33268,"БАКАЛЕЯ; Снеки, чипсы, сухарики, попкорн Компания ООО «Нинбо Цибао Фуд» основана в 2009 году и является профессиональным производителем и поставщиком печенья из города Нинбо, Китай. Мы занимаемся научно-исследовательскими разработками, изготовлением и реализацией высококачественных видов печенья. Наше производство работает по строгим международным стандартам безопасности пищевой продукции и имеет сертификат соответствия FSSC 22000. Мы стремимся поставлять натуральную и полезную пищевую продукцию покупателям со всего мира. Наши товары экспортируются в США и Мьянму. Мы искренне надеемся установить с вами долгосрочные партнерские отношения.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,ffdbbdfcd6b8be71e68cbb42d30e0a9beab6ad67de48e8cbf465011f6ca109dd,source/detail_pages/detail_MzMyNjg=.html
WorldFood Moscow 2026,Общество с ограниченной ответственностью Внутренняя Монголия Мэн,Общество с ограниченной ответственностью Внутренняя Монголия Мэн,"орехи, семена и сухофрукты, бакалея",Китай,,,B7097,Павильон 3 Зал 15,"БАКАЛЕЯ; Орехи, семена и сухофрукты","Компания с ограниченной ответственностью ""Внутренняя Монголия Мэнсинь Фудс"" была основана 15 марта 2018 года ее уставной капитал составляет 10 миллионов юаней, а общие активы - 120 миллионов юаней. Компания расположена на равнине Хетао Внутренней Монголии, которая является одной из крупнейших баз по производству семечек подсолнечника в Китае. Компания занимает площадь в 30 000 м², с площадью здания в 21 000 м², складскими помещениями в 30 000 тонн. Компания занимается производством семечек подсолнечника, семечек тыквы, ядер подсолнечника, ядер тыквы, а также закупкой и продажей всех видов жареных семечек подсолнечника. Наша компания имеет 8 производственных линий с высокими техническими характеристиками, включая: отбор семечек подсолнечника, отбор семечек тыквы, шелушение семечек тыквы, шелушение семечек арбуза, жарка семечек подсолнечника, приготовление семечек подсолнечника с разными вкусами и экстракция масла из семечек подсолнечника, с комплексной годовой производственной мощностью более 50 000 тонн.",,https://mengxinfood.en.made-in-china.com/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE2NjY=,31666,"БАКАЛЕЯ; Орехи, семена и сухофрукты Компания с ограниченной ответственностью ""Внутренняя Монголия Мэнсинь Фудс"" была основана 15 марта 2018 года ее уставной капитал составляет 10 миллионов юаней, а общие активы - 120 миллионов юаней. Компания расположена на равнине Хетао Внутренней Монголии, которая является одной из крупнейших баз по производству семечек подсолнечника в Китае. Компания занимает площадь в 30 000 м², с площадью здания в 21 000 м², складскими помещениями в 30 000 тонн. Компания занимается производством семечек подсолнечника, семечек тыквы, ядер подсолнечника, ядер тыквы, а также закупкой и продажей всех видов жареных семечек подсолнечника. Наша компания имеет 8 производственных линий с высокими техническими характеристиками, включая: отбор семечек подсолнечника, отбор семечек тыквы, шелушение семечек тыквы, шелушение семечек арбуза, жарка семечек подсолнечника, приготовление семечек подсолнечника с разными вкусами и экстракция масла из семечек подсолнечника, с комплексной годовой производственной мощностью более 50 000 тонн.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,bbedb2aba65f9b526f7f07443d4a1d05f14209fb6b8c9b6eca609beb4f0975c0,source/detail_pages/detail_MzE2NjY=.html
WorldFood Moscow 2026,Общество с ограниченной ответственностью Фишка,Общество с ограниченной ответственностью Фишка,,Россия,,,A4095,Павильон 3 Зал 14,,,,,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor#offset-96,list-offset-96-card-34,Общество с ограниченной ответственностью Фишка Павильон 3 Зал 14 Стенд № - A4095 Россия <!--,listing_only,detail_url,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,,
WorldFood Moscow 2026,"ОМЕГА ТРЕЙД, ООО","Омега Трейд, Ооо","орехи, семена и сухофрукты, прочая бакалея, специи, приправы, пряности, другая растительная продукция, травяные чаи и тизаны",Россия,,,B3073,Павильон 3 Зал 15,"БАКАЛЕЯ; ФРУКТЫ И ОВОЩИ; ЧАЙ, КОФЕ, КАКАО; Орехи, семена и сухофрукты; Прочая бакалея; Специи, приправы, пряности; Другая растительная продукция; Травяные чаи и тизаны; Листовой и прессованный чай; Чайные напитки","1001 добавка к чаю из Ирана, Египта и Китая Весь ассортимент в одном месте! ООО «ОМЕГА ТРЕЙД» занимается импортом высококачественного сушеного растительного сырья из Ирана, Египта и Китая для применения в чайной индустрии, кулинарии, производства алкоголя и т.д. с 2018 года. В нашем ассортименте представлены как популярные растительные добавки (мята, тимьян, ромашка и др.), так и редкие позиции (василек, стевия, вербена, моринга и др.). ООО «ОМЕГА ТРЕЙД» предлагает широкую линейку товаров (свыше 150 наименований), также занимается поиском и поставкой сырья под Ваш индивидуальный заказ. Мы непрерывно расширяем географию и ассортимент товаров, и предлагаем гибкие решения, адаптированные под Ваши потребности.",,https://omega-trade.org/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzIxMzc=,32137,"БАКАЛЕЯ; ФРУКТЫ И ОВОЩИ; ЧАЙ, КОФЕ, КАКАО; Орехи, семена и сухофрукты; Прочая бакалея; Специи, приправы, пряности; Другая растительная продукция; Травяные чаи и тизаны; Листовой и прессованный чай; Чайные напитки 1001 добавка к чаю из Ирана, Египта и Китая Весь ассортимент в одном месте! ООО «ОМЕГА ТРЕЙД» занимается импортом высококачественного сушеного растительного сырья из Ирана, Египта и Китая для применения в чайной индустрии, кулинарии, производства алкоголя и т.д. с 2018 года. В нашем ассортименте представлены как популярные растительные добавки (мята, тимьян, ромашка и др.), так и редкие позиции (василек, стевия, вербена, моринга и др.). ООО «ОМЕГА ТРЕЙД» предлагает широкую линейку товаров (свыше 150 наименований), также занимается поиском и поставкой сырья под Ваш индивидуальный заказ. Мы непрерывно расширяем географию и ассортимент товаров, и предлагаем гибкие решения, адаптированные под Ваши потребности.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,14f57666251e5eb75d14017ae4c0b240dc4273cfb01d2c2659f9296016a806a1,source/detail_pages/detail_MzIxMzc=.html
WorldFood Moscow 2026,ООО Импортно-экспортная компания Пагода провинции Чжэцзян,Импортно-экспортная компания Пагода провинции Чжэцзян,"вино, алкогольные напитки",Китай,,,A9059,Павильон 3 Зал 14,АЛКОГОЛЬНЫЕ НАПИТКИ; Вино,"ООО «Чжэцзян Пагода Брэнд Импорт энд Экспорт» является стопроцентной дочерней компанией ООО «Чжэцзян Пагода Брэнд Шаосинцзю», специализируется на экспорте желтого рисового вина.",,http://www.tapaijiu.com/,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE1ODI=,31582,"АЛКОГОЛЬНЫЕ НАПИТКИ; Вино ООО «Чжэцзян Пагода Брэнд Импорт энд Экспорт» является стопроцентной дочерней компанией ООО «Чжэцзян Пагода Брэнд Шаосинцзю», специализируется на экспорте желтого рисового вина.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,929e15131910619f09f51c4ab5f772e1d4220c5a33af216c569d3d292a7adf1d,source/detail_pages/detail_MzE1ODI=.html
WorldFood Moscow 2026,ООО Нинбо Тудэй Фуд,Нинбо Тудэй Фуд,"рыбная консервация, консервированные готовые блюда, замороженная рыбная продукция, консервация, замороженные продукты, полуфабрикаты и готовая кулинария",Китай,,,B1075,Павильон 3 Зал 15,"КОНСЕРВАЦИЯ; ЗАМОРОЖЕННЫЕ ПРОДУКТЫ, ПОЛУФАБРИКАТЫ И ГОТОВАЯ КУЛИНАРИЯ; Рыбная консервация; Консервированные готовые блюда; Замороженная рыбная продукция","ООО «Нинбо Тудэй Фуд» – китайское предприятие по переработке тунца, специализирующееся на замороженных предварительно приготовленных филе тунца, консервах из тунца и других морепродуктах. Компания располагает современными перерабатывающими цехами в Нинбо и осуществляет поставки для розничных сетей, предприятий общественного питания и промышленных производителей по всему миру.",,https://www.todayfood.com.cn,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE3MzU=,31735,"КОНСЕРВАЦИЯ; ЗАМОРОЖЕННЫЕ ПРОДУКТЫ, ПОЛУФАБРИКАТЫ И ГОТОВАЯ КУЛИНАРИЯ; Рыбная консервация; Консервированные готовые блюда; Замороженная рыбная продукция ООО «Нинбо Тудэй Фуд» – китайское предприятие по переработке тунца, специализирующееся на замороженных предварительно приготовленных филе тунца, консервах из тунца и других морепродуктах. Компания располагает современными перерабатывающими цехами в Нинбо и осуществляет поставки для розничных сетей, предприятий общественного питания и промышленных производителей по всему миру.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,b5e5409ca637ac5e36244f307a6d6f3d374c38b094370171606fb6897d2b6071,source/detail_pages/detail_MzE3MzU=.html
WorldFood Moscow 2026,ООО Ханчжоу Линъань Ута Цюши Фуд Натс,Ханчжоу Линъань Ута Цюши Фуд Натс,"орехи, семена и сухофрукты, бакалея",Китай,,,B9085,Павильон 3 Зал 15,"БАКАЛЕЯ; Орехи, семена и сухофрукты","Компания «Цюши» специализируется на закусках из жареных орехов и семян. В ассортименте представлены пеканы, миндаль в скорлупе, горные грецкие орехи, тонкокорые грецкие орехи, жареные ядра семян подсолнечника и другие товары. Вся продукция сертифицирована по системе контроля качества QS, является безопасной и полезной для потребителей и заслужила их доверие.",,,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE2NTc=,31657,"БАКАЛЕЯ; Орехи, семена и сухофрукты Компания «Цюши» специализируется на закусках из жареных орехов и семян. В ассортименте представлены пеканы, миндаль в скорлупе, горные грецкие орехи, тонкокорые грецкие орехи, жареные ядра семян подсолнечника и другие товары. Вся продукция сертифицирована по системе контроля качества QS, является безопасной и полезной для потребителей и заслужила их доверие.",ok,website,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,6d265fe07d11572f5e890b4647abb6fa60d6f449f1e36bbdf7907131aa722b37,source/detail_pages/detail_MzE2NTc=.html
WorldFood Moscow 2026,ООО Цзинцзян Вангуа Фуд,Цзинцзян Вангуа Фуд,"орехи, семена и сухофрукты, бакалея",Китай,,,A3021,Павильон 3 Зал 14,"БАКАЛЕЯ; Орехи, семена и сухофрукты","Компания Wanggua Food владеет производственным комплексом с площадью земельного участка 40 000 квадратных метров и площадью застроек 100 000 квадратных метров, расположенным в городе Цюаньчжоу, провинция Фуцзянь, Китай. У нас тридцатилетний опыт производства жареных орехов и семян, мы стремимся стать мировым лидером-поставщиком в данной отрасли. Наша продукция поставляется преимущественно в супермаркеты и магазины шаговой доступности по всему Китаю и пользуется огромным спросом на внутреннем рынке страны. Мы являемся профессиональным и надежным производителем и поставщиком из провинции Фуцзянь, Китай. Наши основные товары — семена подсолнечника, арахис, арбузные и тыквенные семечки, популярные как в Китае, так и во многих зарубежных странах. Чтобы полностью удовлетворить разнообразные вкусовые предпочтения, требования розничной торговли и оптовых закупок региональных рынков по всему миру, мы предлагаем клиентам множество линейок вкусов на заказ, разные категории пищевого качества и гибкие варианты упаковки, соответствующие международным нормам безопасности экспортируемых продуктов. Мы полностью закрываем потребности комплексных закупок для импортеров, дистрибьюторов и владельцев торговых марок из всех стран мира.",,https://www.wanggua.com,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzMyNzQ=,33274,"БАКАЛЕЯ; Орехи, семена и сухофрукты Компания Wanggua Food владеет производственным комплексом с площадью земельного участка 40 000 квадратных метров и площадью застроек 100 000 квадратных метров, расположенным в городе Цюаньчжоу, провинция Фуцзянь, Китай. У нас тридцатилетний опыт производства жареных орехов и семян, мы стремимся стать мировым лидером-поставщиком в данной отрасли. Наша продукция поставляется преимущественно в супермаркеты и магазины шаговой доступности по всему Китаю и пользуется огромным спросом на внутреннем рынке страны. Мы являемся профессиональным и надежным производителем и поставщиком из провинции Фуцзянь, Китай. Наши основные товары — семена подсолнечника, арахис, арбузные и тыквенные семечки, популярные как в Китае, так и во многих зарубежных странах. Чтобы полностью удовлетворить разнообразные вкусовые предпочтения, требования розничной торговли и оптовых закупок региональных рынков по всему миру, мы предлагаем клиентам множество линейок вкусов на заказ, разные категории пищевого качества и гибкие варианты упаковки, соответствующие международным нормам безопасности экспортируемых продуктов. Мы полностью закрываем потребности комплексных закупок для импортеров, дистрибьюторов и владельцев торговых марок из всех стран мира.",ok,,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,fe8f5862846242248d1ee3dbd8a5eac2708c96ed96611a30dcce9c9e3a8da839,source/detail_pages/detail_MzMyNzQ=.html
WorldFood Moscow 2026,ООО Чжэцзян Линчжу Фуд Текнолоджи,Чжэцзян Линчжу Фуд Текнолоджи,"травяные чаи и тизаны, листовой и прессованный чай, чай пакетированный, чайные напитки, чай, кофе, какао",Китай,,,B8087,Павильон 3 Зал 15,"ЧАЙ, КОФЕ, КАКАО; Травяные чаи и тизаны; Листовой и прессованный чай; Чай пакетированный; Чайные напитки","Чжэцзянская компания по пищевым технологиям ""Линчжу""— это современный интеллектуальный комплексный завод, объединяющий выращивание, производство, продажу и исследования чайных листьев. Завод расположен в живописном центральном чаевом районе Лунцзин — в Юэчжоу Чжуцзи, занимая площадь 18 000 квадратных метров, и обладает мощными инновационными производственными возможностями и выдающимися способностями в решении прикладных задач.",,,,,https://exhibitors-itegroup.exhibitoronlinemanual.com/worldfood-moscow-2026/ru/Exhibitor/ExbDetails/MzE1NzY=,31576,"ЧАЙ, КОФЕ, КАКАО; Травяные чаи и тизаны; Листовой и прессованный чай; Чай пакетированный; Чайные напитки Чжэцзянская компания по пищевым технологиям ""Линчжу""— это современный интеллектуальный комплексный завод, объединяющий выращивание, производство, продажу и исследования чайных листьев. Завод расположен в живописном центральном чаевом районе Лунцзин — в Юэчжоу Чжуцзи, занимая площадь 18 000 квадратных метров, и обладает мощными инновационными производственными возможностями и выдающимися способностями в решении прикладных задач.",ok,website,2026-08-22T20:17:05Z,worldfood-moscow-2026-ite-public-directory-signo-v1.0.1,ITE ajax exhibitor list,c9482b8328075f97d383aeb716c2be8c99a6ed671d7b65cba7af8b5a89f61428,source/detail_pages/detail_MzE1NzY=.html
