event_name,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,source_sheet
БАД-EXPO 2026,Дотерра,Дотерра,эфирные масла,,,,11-8,"Event Hall Даниловский, Москва",эфирные масла,Doterra производитель эфирных масел терапевтического класса по всему миру. doterra.com,,http://doterra.com/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:023,Дотерра стенд № 11-8 Doterra производитель эфирных масел терапевтического класса по всему миру. doterra.com,ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,ООО «НАТУРОПАТИКА СИБ»,Натуропатика Сиб,функциональное питание,,,,12,"Event Hall Даниловский, Москва",функциональное питание,"«НАТУРОПАТИКА СИБ» специализируется на продвижении функционального питания нового поколения. Открытию компании предшествовало 19 лет научных изысканий ученых новосибирского Академгородка. Благодаря совместным научным знаниям были созданы супрамолекулярные комплексы. Они способны эффективно насыщать организм человека необходимыми веществами, обеспечивать выраженный терапевтический и оздоровительный эффекты. Продукция отличается свойствами повышенной растворимости. Это увеличивает биодоступность и снижает иммунотоксичность. Такому эффективному свойству продукта обязаны новейшей технологии микронизации и подбору уникальных составов из растений-дикоросов Сибири. Наши преимущества: высокая биологическая доступность за счет использования «переносчиков» и технологии микронизации; сохраняем нестабильные вещества, делаем стойкими к разрушению; минимум побочных эффектов и высокая совместимость с б",,https://www.naturopatika.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:024,"ООО «НАТУРОПАТИКА СИБ» стенд № 12 «НАТУРОПАТИКА СИБ» специализируется на продвижении функционального питания нового поколения. Открытию компании предшествовало 19 лет научных изысканий ученых новосибирского Академгородка. Благодаря совместным научным знаниям были созданы супрамолекулярные комплексы. Они способны эффективно насыщать организм человека необходимыми веществами, обеспечивать выраженный терапевтический и оздоровительный эффекты. Продукция отличается свойствами повышенной растворимости. Это увеличивает биодоступность и снижает иммунотоксичность. Такому эффективному свойству продукта обязаны новейшей технологии микронизации и подбору уникальных составов из растений-дикоросов Сибири. Наши преимущества: высокая биологическая доступность за счет использования «переносчиков» и технологии микронизации; сохраняем нестабильные вещества, делаем стойкими к разрушению; минимум побочных эффектов и высокая совместимость с большинством лекарственных препаратов; разработаны восстанавливающие программы. naturopatika.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Provitera,Provitera,"бады, косметика",,,,12-1,"Event Hall Даниловский, Москва",бады; косметика,"PROVITERA – это продукция на основе наночастиц серебра, создающая прозрачную систему заботы о здоровье. Наш бренд основан в 2019 году на базе уникальной разработки кандидата химических наук Михаила Провоторова (РХТУ им. Д.И. Менделеева) и предлагает научно обоснованные решения для антимикробной защиты, иммунной поддержки и здоровья кожи. Помимо собственной линейки, мы производим продукцию для партнеров с СТМ и поставляем сырье для косметики и БАДов. Наши разработки прошли множественную сертификацию и заслужили доверие потребителей. Мы непрерывно продолжаем работу в сфере передовых научных исследований с участием наших продуктов, и постоянно совершенствуемся, делая здоровье понятным и доступным для всех. www.provitera.ru",,http://www.provitera.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:025,"Provitera стенд № 12-1 PROVITERA – это продукция на основе наночастиц серебра, создающая прозрачную систему заботы о здоровье. Наш бренд основан в 2019 году на базе уникальной разработки кандидата химических наук Михаила Провоторова (РХТУ им. Д.И. Менделеева) и предлагает научно обоснованные решения для антимикробной защиты, иммунной поддержки и здоровья кожи. Помимо собственной линейки, мы производим продукцию для партнеров с СТМ и поставляем сырье для косметики и БАДов. Наши разработки прошли множественную сертификацию и заслужили доверие потребителей. Мы непрерывно продолжаем работу в сфере передовых научных исследований с участием наших продуктов, и постоянно совершенствуемся, делая здоровье понятным и доступным для всех. www.provitera.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,НПК Биосинергия,Биосинергия,"пробиотики, бады",,,,12-2,"Event Hall Даниловский, Москва",пробиотики; бады,"Биосинергия Контрактное производство — это готовый бизнес-проект без необходимости инвестирования в производство. Поможем воплотить вашу идею в высокомаржинальный бизнес. Подготовим документацию для регистрации продукции Разработаем рецептуру Произведем товар в любых объемах Отгрузим готовый продукт Фулфилмент Производитель БАДов, пробиотиков, заквасок, диетических конфет 15 лет на рынке - производство на современном оборудовании всех стандартов (НАССР, ISO 22000) Наши партнеры: В данный момент в портфеле компании тысячи наименований продукции, выпускаемой под различными брендами для партнеров, в числе которых лидеры мнений, врачи, блогеры, сети. Dr.Zubareva, Coral club, Подружки, Арго, Родники Здоровья, Bombbar, Dr Gubareva, Moloday, Bioboro, Сима-Ленд и многие другие. biosynergy.ru",,http://www.biosynergy.ru,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:026,"НПК Биосинергия стенд № 12-2 Биосинергия Контрактное производство — это готовый бизнес-проект без необходимости инвестирования в производство. Поможем воплотить вашу идею в высокомаржинальный бизнес. Подготовим документацию для регистрации продукции Разработаем рецептуру Произведем товар в любых объемах Отгрузим готовый продукт Фулфилмент Производитель БАДов, пробиотиков, заквасок, диетических конфет 15 лет на рынке - производство на современном оборудовании всех стандартов (НАССР, ISO 22000) Наши партнеры: В данный момент в портфеле компании тысячи наименований продукции, выпускаемой под различными брендами для партнеров, в числе которых лидеры мнений, врачи, блогеры, сети. Dr.Zubareva, Coral club, Подружки, Арго, Родники Здоровья, Bombbar, Dr Gubareva, Moloday, Bioboro, Сима-Ленд и многие другие. biosynergy.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Компонент-Лактис,Компонент-Лактис,пробиотики,,,,12-3,"Event Hall Даниловский, Москва",пробиотики,"ООО «Компонент-Лактис» – ведущий разработчик и производитель высококачественных пробиотиков, использующий передовые биотехнологии. Представляем вашему вниманию эксклюзивную линейку биотехнологической продукции, разработанную для здоровья и иммунитета человека. Мы приглашаем вас к сотрудничеству на взаимовыгодных условиях. 10 «ЗА» почему вам выгодно сотрудничать с ООО «Компонент-Лактис» Широкая ассортиментная линейка пробиотических препаратов Полный цикл производства Собственные технологии, мощная производственная база Эксклюзивная методика подбора штаммов, их биосовместимость и высокие концентрации пробиотических микроорганизмов 100% гарантия качества Оптимальное соотношение цены и качества Работа под СТМ Создание совместных препаратов и внедрение их в производство Работаем на отечественном сырье, что гарантирует устойчивые цены на продукцию На предприятии внедрен международный стандарт",,http://www.provita-lactis.ru,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:027,"Компонент-Лактис стенд № 12-3 ООО «Компонент-Лактис» – ведущий разработчик и производитель высококачественных пробиотиков, использующий передовые биотехнологии. Представляем вашему вниманию эксклюзивную линейку биотехнологической продукции, разработанную для здоровья и иммунитета человека. Мы приглашаем вас к сотрудничеству на взаимовыгодных условиях. 10 «ЗА» почему вам выгодно сотрудничать с ООО «Компонент-Лактис» Широкая ассортиментная линейка пробиотических препаратов Полный цикл производства Собственные технологии, мощная производственная база Эксклюзивная методика подбора штаммов, их биосовместимость и высокие концентрации пробиотических микроорганизмов 100% гарантия качества Оптимальное соотношение цены и качества Работа под СТМ Создание совместных препаратов и внедрение их в производство Работаем на отечественном сырье, что гарантирует устойчивые цены на продукцию На предприятии внедрен международный стандарт ХАССП Выбирая нас, как партнеров, вы выбираете профессионалов! provita-lactis.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,ООО «Вистерра»,Вистерра,растительные экстракты,,,,14-1,"Event Hall Даниловский, Москва",растительные экстракты,"Вистерра (Vis terra) по латыни – сила земли. Предприятие занимается глубокой переработкой разных видов природного сырья с производством густых и сухих экстрактов и оздоровительной продукции на их основе – продукции, которая оказывает полезное физиологическое воздействие на организм человека, способствует нормализации функционирования органов и систем (желудочно-кишечной, сердечно-сосудистой, гепатобилиарной и других). Вистерра является наиболее продвинутой в России организацией в разработке и реализации инновационных технологий переработки разных видов природного сырья. Предприятие первым в России организовало переработку сырья на месте его заготовки и выращивания. Является единственным в России, осуществляющим переработку свежего растительного сырья с изготовлением готовой продукции. Значительная часть сырья выращивается на собственных плантациях. visterra.ru",,https://visterra.ru/ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:028,"ООО «Вистерра» Стенд № 14-1 Вистерра (Vis terra) по латыни – сила земли. Предприятие занимается глубокой переработкой разных видов природного сырья с производством густых и сухих экстрактов и оздоровительной продукции на их основе – продукции, которая оказывает полезное физиологическое воздействие на организм человека, способствует нормализации функционирования органов и систем (желудочно-кишечной, сердечно-сосудистой, гепатобилиарной и других). Вистерра является наиболее продвинутой в России организацией в разработке и реализации инновационных технологий переработки разных видов природного сырья. Предприятие первым в России организовало переработку сырья на месте его заготовки и выращивания. Является единственным в России, осуществляющим переработку свежего растительного сырья с изготовлением готовой продукции. Значительная часть сырья выращивается на собственных плантациях. visterra.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Эко-шоколад,Эко-шоколад,"витамины, шоколад",,,,14-2,"Event Hall Даниловский, Москва",витамины; шоколад,"Натуральный горький шоколад: разрешено есть в небольших количествах даже во время диет; снижает риск возникновения сердечно-сосудистых заболеваний; повышает умственную активность, вашу работоспособность и выносливость; насыщает организм антиоксидантами; питает кожу благодаря высокому содержанию витамина Е; улучшает настроение, является природным антидепрессантом. +7 977 546 82 85",,,,+7 977 546 82 85,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:029,"Эко-шоколад стенд № 14-2 Натуральный горький шоколад: разрешено есть в небольших количествах даже во время диет; снижает риск возникновения сердечно-сосудистых заболеваний; повышает умственную активность, вашу работоспособность и выносливость; насыщает организм антиоксидантами; питает кожу благодаря высокому содержанию витамина Е; улучшает настроение, является природным антидепрессантом. +7 977 546 82 85",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,НОРДБИОМ L3,Нордбиом L3,"пробиотики, грибные продукты",,,,20-2,"Event Hall Даниловский, Москва",пробиотики; грибные продукты,"Мы стоим на пороге новой эры в здравоохранении и микробной терапии, предлагая инновационные решения, направленные на восстановление и поддержание здоровья человека. Наш уникальный пробиотик нового поколения — НОРДБИОМ L3 – воплощает передовые достижения микробиологии, объединяя в себе мощное воздействие на микробиоту и иммунную систему. Благодаря штамму Enterococcus faecium L3, продукт обладает великолепными иммуномодулирующими, антибактериальными, противогрибковыми и противовирусными свойствами, способствуя коррекции дисбиотических состояний, подавлению патогенов, устранению воспалений, восстановлению слизистых оболочек и улучшению пищеварения и обмена веществ. Мы стремимся быть надежным партнером для медицинских центров и специалистов и приглашаем вас присоединиться к нашей партнерской программе для совместного внедрения эффективных и комплексных решений в практику. Вместе мы можем обе",,https://mbb.market/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:030,"НОРДБИОМ L3 стенд № 20-2 Мы стоим на пороге новой эры в здравоохранении и микробной терапии, предлагая инновационные решения, направленные на восстановление и поддержание здоровья человека. Наш уникальный пробиотик нового поколения — НОРДБИОМ L3 – воплощает передовые достижения микробиологии, объединяя в себе мощное воздействие на микробиоту и иммунную систему. Благодаря штамму Enterococcus faecium L3, продукт обладает великолепными иммуномодулирующими, антибактериальными, противогрибковыми и противовирусными свойствами, способствуя коррекции дисбиотических состояний, подавлению патогенов, устранению воспалений, восстановлению слизистых оболочек и улучшению пищеварения и обмена веществ. Мы стремимся быть надежным партнером для медицинских центров и специалистов и приглашаем вас присоединиться к нашей партнерской программе для совместного внедрения эффективных и комплексных решений в практику. Вместе мы можем обеспечить качественный новый уровень заботы о здоровье и благополучии ваших пациентов. mbb.market",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Green Proteins,Green Proteins,"витамины, протеины, здоровое питание",,,,20-3,"Event Hall Даниловский, Москва",витамины; протеины; здоровое питание,"Green Proteins – это натуральные растительные протеины самого высокого качества для здорового питания и благополучия. Большой ассортимент протеинов собственного производства без термической обработки: подсолнечный, конопляный, тыквенный, кедровый, комплексный и «Четыре Ядра» – на любой вкус и цвет. Максимально натуральный состав не содержит ароматизаторов, сахара, консервантов, красителей и других искусственных добавок. Без глютена, сои и лактозы. Только природная концентрация растительного белка, витаминов и минералов для здорового образа жизни и полезного питания. Мы заботимся о том, чтобы наша продукция была натуральной, экологически чистой и соответствовала потребностям вегетарианцев, веганов и всех, кто заботится о своем здоровье и окружающей среде. Растительные протеины имеют свой цвет. Присоединяйтесь, переходите на зелёный! Здесь вы найдете идеальное решение для вашего здоровья и",,https://www.greenproteins.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:031,"Green Proteins стенд № 20-3 Green Proteins – это натуральные растительные протеины самого высокого качества для здорового питания и благополучия. Большой ассортимент протеинов собственного производства без термической обработки: подсолнечный, конопляный, тыквенный, кедровый, комплексный и «Четыре Ядра» – на любой вкус и цвет. Максимально натуральный состав не содержит ароматизаторов, сахара, консервантов, красителей и других искусственных добавок. Без глютена, сои и лактозы. Только природная концентрация растительного белка, витаминов и минералов для здорового образа жизни и полезного питания. Мы заботимся о том, чтобы наша продукция была натуральной, экологически чистой и соответствовала потребностям вегетарианцев, веганов и всех, кто заботится о своем здоровье и окружающей среде. Растительные протеины имеют свой цвет. Присоединяйтесь, переходите на зелёный! Здесь вы найдете идеальное решение для вашего здоровья и активного образа жизни. Заботьтесь о себе, выбирайте Green Proteins! greenproteins.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,ООО НПФ «БиоТон»,БиоТон,"растительные экстракты, энтеросорбенты",,,,20-4,"Event Hall Даниловский, Москва",растительные экстракты; энтеросорбенты,"Научно-производственная фирма «БиоТон» – российская фармацевтическая компания – основана в 1992 году. Основной специализацией фирмы являются производство и реализация высокоэффективных энтеросорбентов в таблетках на основе лигнина гидролизного (продукта переработки целлюлозы) Энтегнин® и Энтегнин-Н®. Препараты из лигнина являются универсальным детоксикационным средством и применяются при различных интоксикациях организма: первой помощи при пищевых отравлениях, кишечных инфекциях; для быстрого устранения симптомов пищевой и лекарственной аллергии; для снижения уровня холестерина при атеросклерозе; для профилактики интоксикаций у работников вредных производств. За свою 30-летнюю деятельность специалистами фирмы были проведены исследования по разработке новой, более удобной и перспективной формы энтеросорбентов на основе лигнина в таблетках, так как раньше лигнин выпускался только в виде по",,https://www.bioton.ru/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:032,"ООО НПФ «БиоТон» стенд № 20-4 Научно-производственная фирма «БиоТон» – российская фармацевтическая компания – основана в 1992 году. Основной специализацией фирмы являются производство и реализация высокоэффективных энтеросорбентов в таблетках на основе лигнина гидролизного (продукта переработки целлюлозы) Энтегнин® и Энтегнин-Н®. Препараты из лигнина являются универсальным детоксикационным средством и применяются при различных интоксикациях организма: первой помощи при пищевых отравлениях, кишечных инфекциях; для быстрого устранения симптомов пищевой и лекарственной аллергии; для снижения уровня холестерина при атеросклерозе; для профилактики интоксикаций у работников вредных производств. За свою 30-летнюю деятельность специалистами фирмы были проведены исследования по разработке новой, более удобной и перспективной формы энтеросорбентов на основе лигнина в таблетках, так как раньше лигнин выпускался только в виде порошка, поэтому его было неудобно дозировать и принимать. bioton.ru entegnin.ru",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,ИП Босенюк Т.И.,Босенюк Т.И.,"пробиотики, витамины, бады, функциональное питание, косметика",,,,20-6,"Event Hall Даниловский, Москва",пробиотики; витамины; бады; функциональное питание; косметика,"Представляем вам продукцию корпорации Kolmar (Южная Корея) и корейского Научно-исследовательского института атомной энергии. Kolmar (создана 101 год назад) известна как производитель косметики для известных брендов Chanel, Lancome, Butterfly, MakeUp, Clinique, Shiseido и др. Используя всю мощь своих научных разработок, выпускает эффективные БАД. Мировой бестселлер – ХЕМОХИМ. Вкусное функциональное питание, пробуждающее уставшие иммунные клетки. Paзработан в рамках национального проекта для поддержания, восстановления функций организма. Пробиотики – 12 видов лактобактерий и 3 вида бифидумбактерий, подходящих для любого возраста. КРАСНЫЙ ЖЕНЬШЕНЬ с высоким содержанием действующего вещества. A также Омега-3, Спирулина, Лютеин, Витамин С, Чай пуэр и др. Космецевтика, натуральные гигиенические и уходовые средства, продукты питания. Наша продукция предвосхищает ожидания клиентов. Телефон 8 (91",,,,8 (916) 167 20 99,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:033,"ИП Босенюк Т.И. стенд № 20-6 Представляем вам продукцию корпорации Kolmar (Южная Корея) и корейского Научно-исследовательского института атомной энергии. Kolmar (создана 101 год назад) известна как производитель косметики для известных брендов Chanel, Lancome, Butterfly, MakeUp, Clinique, Shiseido и др. Используя всю мощь своих научных разработок, выпускает эффективные БАД. Мировой бестселлер – ХЕМОХИМ. Вкусное функциональное питание, пробуждающее уставшие иммунные клетки. Paзработан в рамках национального проекта для поддержания, восстановления функций организма. Пробиотики – 12 видов лактобактерий и 3 вида бифидумбактерий, подходящих для любого возраста. КРАСНЫЙ ЖЕНЬШЕНЬ с высоким содержанием действующего вещества. A также Омега-3, Спирулина, Лютеин, Витамин С, Чай пуэр и др. Космецевтика, натуральные гигиенические и уходовые средства, продукты питания. Наша продукция предвосхищает ожидания клиентов. Телефон 8 (916) 167 20 99 Телеграм",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,PETITTE THE BEAUTY,Petitte The Beauty,косметика,,,,20-7,"Event Hall Даниловский, Москва",косметика,"Petitte – молодая компания, созданная женщиной и для женщин. В ассортименте – инструмент для маникюра и педикюра (кусачки, ножницы, пинцеты, пилочки), расчески, уходовые и лечебные средства для рук и ног. Официальный дистрибьютор косметики для лица и тела Boutique De Savon. Флагманские продукты: уникальный набор для сухого маникюра Manicure me, который позволяет делать пилочный маникюр в домашних условиях. Это экологичный, быстрый и доступный метод ухода за собой. Легко поддерживать ногти в их идеальном состоянии «на бегу», брать в путешествия и командировки; терочки для сухого педикюра Pedicure me полностью заменяют smart-педикюр в домашних условиях. Удаление и обработка даже самых тяжелых стоп с трещинами и мозолями доставляет комфорт и удовольствие.",,,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:034,"PETITTE THE BEAUTY стенд № 20-7 Petitte – молодая компания, созданная женщиной и для женщин. В ассортименте – инструмент для маникюра и педикюра (кусачки, ножницы, пинцеты, пилочки), расчески, уходовые и лечебные средства для рук и ног. Официальный дистрибьютор косметики для лица и тела Boutique De Savon. Флагманские продукты: уникальный набор для сухого маникюра Manicure me, который позволяет делать пилочный маникюр в домашних условиях. Это экологичный, быстрый и доступный метод ухода за собой. Легко поддерживать ногти в их идеальном состоянии «на бегу», брать в путешествия и командировки; терочки для сухого педикюра Pedicure me полностью заменяют smart-педикюр в домашних условиях. Удаление и обработка даже самых тяжелых стоп с трещинами и мозолями доставляет комфорт и удовольствие.",ok,tools_accessories_primary,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Ceylonica,Ceylonica,"бады, косметика, масла",,,,20-8,"Event Hall Даниловский, Москва",бады; косметика; масла,"CEYLONICA - научное общество, предлагает уникальные биологически активные масла из семян граната, малины, смородины, сладкого абрикоса и других растений, обладающих редкими ПНЖК, характерных только для этих растений. Наши флагманские продукты: Масло семян граната — источник пуниковой кислоты и Омега-5. Эта универсальная природная молекула поддерживает активное долголетие, устраняет негативные возрастные изменения и укрепляет здоровье периферических капилляров. Масло семян смородины — незаменимо для здоровья эндотелия, кровеносных сосудов и легких. Масло семян малины — мощный иммуномодулятор, защищает нервные ткани от вируса герпеса. Масло семян сладкого абрикоса — питает и увлажняет кожу, улучшая её состояние, природный амигдалин и В17. Это не просто масла - это настоящие природные эликсиры! Также, CEYLONICA представляет эксклюзивную линейку кремов, сывороток и шампунь на основе натураль",,https://ceylonica.club/,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:035,"Ceylonica стенд № 20-8 CEYLONICA - научное общество, предлагает уникальные биологически активные масла из семян граната, малины, смородины, сладкого абрикоса и других растений, обладающих редкими ПНЖК, характерных только для этих растений. Наши флагманские продукты: Масло семян граната — источник пуниковой кислоты и Омега-5. Эта универсальная природная молекула поддерживает активное долголетие, устраняет негативные возрастные изменения и укрепляет здоровье периферических капилляров. Масло семян смородины — незаменимо для здоровья эндотелия, кровеносных сосудов и легких. Масло семян малины — мощный иммуномодулятор, защищает нервные ткани от вируса герпеса. Масло семян сладкого абрикоса — питает и увлажняет кожу, улучшая её состояние, природный амигдалин и В17. Это не просто масла - это настоящие природные эликсиры! Также, CEYLONICA представляет эксклюзивную линейку кремов, сывороток и шампунь на основе натуральных ингредиентов и редких масел для сияющей красоты и здоровья вашей кожи и волос. ceylonica.club",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,Kult,Kult,"масла, шоколад, грибные продукты",,,,20-9,"Event Hall Даниловский, Москва",масла; шоколад; грибные продукты,"KULT – мастерская шоколада. Производим шоколад по технологии bean-to-bar. Используем только качественные ингредиенты: какао-бобы ароматических сортов, масло какао, тростниковый сахар, цельное сухое молоко, сублимированные фрукты и ягоды, специи, грибы. Польза и сила природы в каждой дольке! Телеграм",,,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:036,"Kult стенд № 20-9 KULT – мастерская шоколада. Производим шоколад по технологии bean-to-bar. Используем только качественные ингредиенты: какао-бобы ароматических сортов, масло какао, тростниковый сахар, цельное сухое молоко, сублимированные фрукты и ягоды, специи, грибы. Польза и сила природы в каждой дольке! Телеграм",ok,,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
БАД-EXPO 2026,MULТIPEPTIDES,Mulтipeptides,,,,,20-10,"Event Hall Даниловский, Москва",,"Компания MULTIPEPTIDES – это торговый и научно-образовательный представитель Института Регенеративной Биомедицины РАЕН и группы компаний vitOrgan (Германия, более 65 лет на рынке). Мы являемся эксклюзивным представителем в России немецкого научно-производственного концерна vitOrgan, занимающихся производством уникальных мультипептидных биорегуляторных оздоровительных средств, экстрагированных по запатентованному методу профессора К. Тойрера прямо из цитоплазмы клетки здоровых животных. Ведем торговую, научно-исследовательскую и образовательную работу по направлению пептидопрактики. Совместно с нашими немецкими партнерами выпустили уникальные формы средств специально для российского рынка, дающие возможность легкого доступа к эффективным и абсолютно безопасным мультипептидным оздоровительным комплексам как специалистам (врачам, нутрициологам и др.), так и обычным людям. Более 75 наименова",,http://multipeptides.ru,,,https://baa-expo.ru/uchastniki_old_20,baa-expo-march-2026:037,"MULТIPEPTIDES стенд № 20-10 Компания MULTIPEPTIDES – это торговый и научно-образовательный представитель Института Регенеративной Биомедицины РАЕН и группы компаний vitOrgan (Германия, более 65 лет на рынке). Мы являемся эксклюзивным представителем в России немецкого научно-производственного концерна vitOrgan, занимающихся производством уникальных мультипептидных биорегуляторных оздоровительных средств, экстрагированных по запатентованному методу профессора К. Тойрера прямо из цитоплазмы клетки здоровых животных. Ведем торговую, научно-исследовательскую и образовательную работу по направлению пептидопрактики. Совместно с нашими немецкими партнерами выпустили уникальные формы средств специально для российского рынка, дающие возможность легкого доступа к эффективным и абсолютно безопасным мультипептидным оздоровительным комплексам как специалистам (врачам, нутрициологам и др.), так и обычным людям. Более 75 наименований на все случаи жизни! multipeptides.ru",ok,insufficient_product_category_evidence,2026-07-11T20:29:22.043355+00:00,bad-expo-2026-official-baa-expo-signo-pipeline-v1.0.0,official_baa_expo_participants_march_2026
